3998,"Laureate bust of Severus Alexander, right, wearing cuirass and paludamentum; with aegis on left shoulder.","Zeus within zodiac; in the middle, Zeus seated facing, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle to left, head right, with half spread wings; to upper left, Helios standing in quadriga, right, raising right arm; above, crescent; to upper right, Selene standing in biga of bulls, left, holding torch in raised right hand; above, star; below, reclining figures of Gaia to right, holding cornucopia in right arm and a branch in left hand, and of Thalassa to left, wearing a crab claws, holding ruder in left arm; prora at her feet; all within a double circle divided into twelve compartments containing the signs of the zodiac."
4027,"Laureate bust of Maximinus Thrax, right, wearing cuirass and paludamentum.","Zeus standing facing, head left, wearing long garment, holding thunderbolt in right hand, left resting on long sceptre."
4143,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4144,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4145,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4146,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4196,"Laureate bust of Gordian III, right, wearing cuirass, seen from front, slight drapery over left shoulder; gorgoneion on breastplate.","Zeus within zodiac; in the middle, Zeus seated facing, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle to left, head right, with half spread wings; all within a double circle divided into twelve compartments containing the signs of the zodiac."
4266,"Radiate head of Gallienus, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4396,"Laureate bust of Caracalla, right, wearing cuirass, aegis and spear over left shoulder; on breastplate gorgoneion.","Serapis, Zeus and Hera; in the middle, Serapis standing facing, head left, wearing kalathos and garment around waist, holding patera in outstretched right hand and cornucopia in left arm; to left, nude Zeus standing facing, head left, holding patera in outstretched right hand and sceptre in left hand; to right, draped and veiled Hera standing facing, head left."
4397,"Laureate bust of Caracalla, right, wearing cuirass, aegis and spear over left shoulder; on breastplate gorgoneion.","Serapis, Zeus and Hera; in the middle, Serapis standing facing, head left, wearing kalathos and garment around waist, holding patera in outstretched right hand and cornucopia in left arm; to left, nude Zeus standing facing, head left, holding patera in outstretched right hand and sceptre in left hand; to right, draped and veiled Hera standing facing, head left."
4398,"Laureate bust of Caracalla, right, wearing cuirass, aegis and spear over left shoulder; on breastplate gorgoneion.","Serapis, Zeus and Hera; in the middle, Serapis standing facing, head left, wearing kalathos and garment around waist, holding patera in outstretched right hand and cornucopia in left arm; to left, nude Zeus standing facing, head left, holding patera in outstretched right hand and sceptre in left hand; to right, draped and veiled Hera standing facing, head left."
4454,"Laureate head of Antoninus Pius, right.","Nude Zeus standing facing, head left, holding in right hand patera over lighted altar and long sceptre in left hand."
4475,"Bare-headed bust of youthful Marcus Aurelius, right, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, bare-chested,wearing kalathos, extending right hand over Cerberus, left, holding sceptre in left arm. Ground line. Border of dots."
4476,"Bare-headed bust of youthful Marcus Aurelius, right, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, bare-chested,wearing kalathos, extending right hand over Cerberus, left, holding sceptre in left arm. Ground line. Border of dots."
4518,"Bare-headed bust of lightly bearded Commodus, right, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
4543,"Laureate head of Septimius Severus, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4544,"Laureate head of Septimius Severus, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4661,"Laureate head of Zeus, right. Border of dots.",Two conjoined foreparts of prancing horses.
4662,"Laureate head of Zeus, right. Border of dots.",Two conjoined foreparts of prancing horses.
4663,"Laureate head of Zeus, right. Border of dots.",Two conjoined foreparts of prancing horses.
4696,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
4697,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
4703,"Draped bust of Zeus, right.","Apollo standing facing, head left,wearing long garment, holding lyre with left hand on a short column to his left."
4742,"Laureate bust of Septimius Severus, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4764,"Laureate bust of youthful Caracalla, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4801,"Laureate head of Severus Alexander, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
4899,"Laureate bust of Caracalla, right. Border of dots.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
5148,"Laureate bust of lightly bearded Caracalla, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5149,"Laureate bust of lightly bearded Caracalla, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5163,"Laureate head of bearded Caracalla, right. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera over lighted altar in outstretched right hand, left resting on sceptre."
5279,"Bare-headed bust of Geta, right, wearing cuirass and paludamentum. Border of dots.","Zeus standing left, naked to waist, holding patera in right hand, left resting on sceptre; at his feet, eagle standing left, head right, with half spread wings, holding wreath in beak."
5281,"Bare-headed bust of youthful Geta, right, wearing cuirass and paludamentum. Border of dots.","Hades-Serapis enthroned left, wearing kalathos, holding patera in outstretched right hand, left resting on sceptre."
5282,"Bare-headed bust of youthful Geta, right, wearing cuirass and paludamentum. Border of dots.","Hades-Serapis enthroned left, wearing kalathos, holding patera in outstretched right hand, left resting on sceptre."
5298,"Bare-headed bust of youthful Geta, right, wearing cuirass and paludamentum. Border of dots.","Façade of a tetrastyle temple on crepidoma with architrave, shield in pediment and acroteria on roof; wihtin Zeus enthroned right, holding patera in outstreched right hand, left arm resting on long sceptre. Border of dots."
5331,"Veiled head of Demeter, right, wearing corn wreath, earrings and necklace.","Poseidon seated right on rock, naked to waist, holding aplustre in outstretched right hand and trident in left arm over his shoulder; to right, monogram. Ground line."
5333,"Head of Poseidon, right.","Inverted trident entwined by Dolphin, head downwards."
5343,"Draped bust of Poseidon, right; in front,upright trident.",Dolphin swimming right.
5348,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
5349,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
5350,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
5376,"Draped bust of Zeus, right.","Apollo standing facing, head left, wearing long garment, holding laurel-branch in outstretched right hand and lyre with left hand on a short column to his left."
5399,"Laureate head of Domitian, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5447,"Draped bust of Zeus, right.","Apollo standing facing, head left, wearing long garment, holding laurel-branch in outstretched right hand and lyre with left hand on a short column to his left."
5448,"Draped bust of Zeus, right.","Apollo standing facing, head left, wearing long garment, holding laurel-branch in outstretched right hand and lyre with left hand on a short column to his left."
5449,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
5451,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
5461,"Laureate head of Domitian, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5471,"Bare head of Antoninus Pius, right.","Nude Poseidon standing right, left foot on rock, holding tripod in right arm and unidentified object in left hand, leaned on his left knee. Ground line."
5493,"Bare-headed bust of youthful, lightly bearded Marcus Aurelius, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5505,"Laureate head of Severus Alexander, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5508,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5509,"Laureate bust of youthful Caracalla, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5556,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5557,"Laureate head of Gordian III, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5928,"Laureate bust of youthful Caracalla, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5940,"Laureate bust of Pupienus, right, wearing cuirass and paludamentum.","Serapis, Zeus and Hera; in the middle, Serapis standing facing, head left, wearing kalathos and garment around waist, holding patera in outstretched right hand and cornucopia in left arm; to left, nude Zeus standing facing, head left, holding patera in outstretched right hand and sceptre in left hand; to right, draped and veiled Hera standing facing, head left."
5957,"Laureate bust of bearded Geta, right, wearing cuirass and paludamentum.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
5985,"Head of (youthful) Dionysus, right, wearing ivy wreath.","Nude Poseidon standing facing, head left, chlamys over left shoulder, holding Nike standing left in outstretched right hand and trident in left arm."
6059,"Head of Alexander the Great, right, wearing lion skin bound at bottom.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6066,"Laureate head of bearded Heracles, left; club behind.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
6067,"Laureate head of Domitian, right.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
6278,"Head of Poseidon, right, wearing taenia.","Upright trident, right and left dolphins swimming upwards."
6351,"Laureate bust of Commodus, right, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
6379,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, naked to waist, holding patera in right hand, left resting on sceptre; at his feet, eagle standing left, head right, wings spread."
7016,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding thunderbolt in outstretched right hand, sceptre in left hand; eagle standing left, head right, wings half spread."
7017,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding thunderbolt in outstretched right hand, sceptre in left hand; eagle standing left, head right, wings half spread."
7018,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding thunderbolt in outstretched right hand, sceptre in left hand; eagle standing left, head right, wings half spread."
7081,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera and sceptre; at his feet, eagle."
7082,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
7090,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
7091,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
7113,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
7114,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
7120,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Façade of a tetrastyle temple on crepidoma with architrave, shield in pediment and acroteria on roof; wihtin Zeus enthroned right, holding patera in outstreched right hand, left arm resting on long sceptre. Border of dots."
7121,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Façade of a tetrastyle temple on crepidoma with architrave, shield in pediment and acroteria on roof; wihtin Zeus enthroned right, holding patera in outstreched right hand, left arm resting on long sceptre. Border of dots."
7396,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
7400,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
7417,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding patera in outstretched right hand, sceptre in left hand; at his feet, left, eagle standing left, head right, wings half spread."
7466,"Laureate bust of Septimius Severus, right, seen from behind, wearing cuirass and paludamentum.","Façade of a tetrastyle temple on crepidoma with architrave, shield in pediment and acroteria on roof; wihtin Zeus enthroned right, holding patera in outstreched right hand, left arm resting on long sceptre. Border of dots."
7467,"Laureate bust of Septimius Severus, right, seen from behind, wearing cuirass and paludamentum.","Façade of a tetrastyle temple on crepidoma with architrave, shield in pediment and acroteria on roof; wihtin Zeus enthroned right, holding patera in outstreched right hand, left arm resting on long sceptre. Border of dots."
7469,"Laureate head of bearded Caracalla, right. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera over lighted altar in outstretched right hand, left resting on sceptre."
7662,"Head of Poseidon, right, wearing taenia.","Upright trident, right and left dolphins swimming upwards."
7760,"Laureate bust of Severus Alexander, right, wearing paludamentum.","Façade of a tetrastyle temple on crepidoma with architrave and acroteria on roof; within Zeus enthroned, holding patera in outstretched right hand, left resting on sceptre. Border of dots."
7826,"Bare-headed bust of Maximus, right, wearing cuirass and paludamentum.","Zeus enthroned left, naked to waist, holding patera in right hand, left resting on sceptre; at his feet, eagle standing left, head right, wings spread."
7865,"Laureate bust of Gordian III, right, wearing paludamentum.","Zeus standing facing, head left, naked to waist, holding thunderbolt in lowered right hand, left resting on long sceptre."
7887,"Radiate bust of Gordian III, right, wearing cuirass and paludamentum.","Nude Zeus standing left, head right, cloak over left shoulder, holding patera in outstretched right hand, sceptre in left hand. Ground line. Border of dots."
7933,"Radiate bust of Gordian III, left, wearing cuirass and paludamentum, holding spear in right hand and shield on left arm. Border of dots.","Zeus standing facing, head left, naked to waist, holding thunderbolt in lowered right hand, left resting on long sceptre. Ground line. Border of dots."
7949,"Diademed and draped bust of Tranquillina, right.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
9701,"Laureate bust of Septimius Severus, right. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, left resting on sceptre. Border of dots."
9715,"Draped bust of Julia Domna, right. Border of dots.","Zeus standing left, naked to waist, holding thunderbolt in right hand, left resting on sceptre; at his feet, eagle. Ground line. Border of dots."
9747,"Laureate bust of bearded Geta, right.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, with half spread wings."
10645,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding patera in outstretched right hand, sceptre in left hand; at his feet, left, eagle standing left, head right, wings half spread."
14423,"Laureate bust of Septimius Severus, right, wearing cuirass and paludamentum. Border of dots.","Zeus standing facing, head left, naked to waist, holding thunderbolt in lowered right hand, left resting on long sceptre. Ground line. Border of dots."
14507,"Radiate bust of bearded Caracalla, right, wearing scale cuirass and paludamentum. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, wings spread. Groundline. Border of dots."
15321,"Laureate bust of Severus Alexander, right, wearing cuirass and paludamentum; with aegis on left shoulder.","Zeus within zodiac; in the middle, Zeus seated facing, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle to left, head right, with half spread wings; to upper left, Helios standing in quadriga, right, raising right arm; above, crescent; to upper right, Selene standing in biga of bulls, left, holding torch in raised right hand; above, star; below, reclining figures of Gaia to right, holding cornucopia in right arm and a branch in left hand, and of Thalassa to left, wearing a crab claws, holding ruder in left arm; prora at her feet; all within a double circle divided into twelve compartments containing the signs of the zodiac."
3136,"Jugate heads of Zeus, wearing taenia, and of Hera, right.","Eagle standing left on thunderbolt, wings closed. "
3160,"Diademed head of Zeus, right.",Cornucopia with two ears of corn.
3183,"Head of (youthful) Heracles, right, wearing lion skin.","Zeus (Aëtophoros) enthroned left, holding eagle and sceptre; in front, shield."
3184,"Head of bearded Heracles, right, wearing lion skin.","Zeus (Aëtophoros) enthroned left, holding eagle and sceptre."
3192,"Head of Zeus right, wearing taenia.",Cornucopia with two ears of corn.
3197,"Head of Zeus right, wearing taenia.",Cornucopia with two ears of corn.
3198,"Head of Zeus right, wearing taenia.",Cornucopia with two ears of corn.
3199,"Head of Zeus right, wearing taenia.",Cornucopia with two ears of corn.
3218,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3219,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3220,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3221,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3222,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3223,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3224,"Laureate head of bearded Seuthes III (or Zeus), right.",Horseman (Seuthes III ?) on horse galopping right.
3305,"Jugate heads of Zeus, wearing taenia, and of Hera, right.","Eagle standing left on thunderbolt, wings closed, in field right monogram."
3308,"Laureate head of Zeus, right.",Quiver with a bow and arrows.
3327,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
3723,"Laureate head of bearded Caracalla, right. Border of dots.","Zeus standing facing, head left, naked to waist, holding thunderbolt in outstretched right hand, left resting on long sceptre. Ground line. Border of dots."
3724,"Laureate head of bearded Caracalla, right. Border of dots.","Zeus standing facing, head left, naked to waist, holding patera in outstretched right hand, left resting on sceptre; at his feet, eagle, standing left, head right, wings spread. Groundline. Border of dots."
3737,"Laureate head of bearded Caracalla, right. Border of dots.","Façade of tetrastyle temple with ornated pediment and acroteria on roof; within Hades-Serapis enthroned facing, extending right hand over Cerberus, right, holding a long sceptre in left hand. Border of dots."
3775,"Laureate bust of Geta, right, seen from behind, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, bare-chested,wearing kalathos, extending right hand over Cerberus, left, holding sceptre in left arm. Ground line. Border of dots."
4973,"Laureate head of Zeus, right.",Ityphallic herm on basis to the right.
4974,"Head of Poseidon, right, wearing taenia.","Hermes standing left, holding purse and caduceus."
4975,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4976,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4977,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4978,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4979,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4980,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4981,"Head of Poseidon, right, wearing taenia.","Nude Hermes standing left, holding purse and caduceus; at his feet, altar."
4982,"Head of Poseidon, right, wearing taenia.","Hermes standing left, holding purse and caduceus; at his feet, cock."
4983,"Head of Poseidon, right, wearing taenia.","Hermes standing left, holding purse and caduceus."
5001,"Bare-headed bust of youthful, lightly bearded Marcus Aurelius, right, wearing paludamentum.","Zeus enthroned right, resting left arm on sceptre, holding patera in outstretched left hand. Ground line. Border of dots."
5040,"Diademed and draped bust of Julia Domna, right. Border of dots.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
5047,"Laureate and cuirassed bust of bearded Caracalla, right, seen from behind. Border of dots.","Nude Zeus (Keraunos) advancing right, brandishing thunderbolt in outstretched right hand thunderbolt; eagle standing right on outstretched left hand."
5118,"Laureate bust of Septimius Severus, right, wearing cuirass and paludamentum. Border of dots.","Nude Zeus standing left, head right, cloak over left shoulder, holding patera in outstretched right hand, sceptre in left hand; at his feet, left, eagle standing left, head right, wings closed. Border of dots."
5791,"Laureate head of Septimius Severus, right.","City gate, flanked by two towers with conical roofs; above, gallery of seven arches; surmounted by nude Poseidon, advancing left, holding trident in outstretched right hand, Hippocampus twining around left arm; mark of value Δ."
5801,"Laureate bust of youthful Caracalla, right, seen from behind, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm. Border of dots."
5802,"Laureate bust of youthful Caracalla, right, seen from behind, wearing cuirass and paludamentum.","Hades-Serapis enthroned left, extending right hand over Cerberus, left, holding sceptre in left arm; in left field, above, mark of value; Δ. Border of dots."
5818,"Radiate bust of Maximinus Thrax, right, wearing cuirass and paludamentum.","City gate, flanked by two towers with conical roofs; above, gallery of seven arches; surmounted by nude Poseidon, advancing left, holding trident in outstretched right hand, Hippocampus twining around left arm; mark of value E."
5849,"Radiated bust of Gordian III, right, wearing paludamentum.","City gate, flanked by two towers with conical roofs; above, gallery of four arches; surmounted by nude Poseidon advancing right, raising left arm, extending left hand."
5857,"Confronted busts of Gordian III, laureate, wearing cuirass and paludamentum, seen from behind, and of Tranquillina, diademed and draped.","Zeus enthroned left, naked to waist, holding patera in right hand, left resting on sceptre. Ground line. Border of dots."
5858,"Confronted busts of Gordian III, laureate, wearing cuirass and paludamentum, seen from behind, and of Tranquillina, diademed and draped.","Zeus standing facing, head left, naked to waist, holding thunderbolt in lowered right hand, left resting on long sceptre. Ground line."
5987,"Head of Poseidon, right, wearing taenia.","Athena Promachos standing right, holding in her raised right hand a thunderbolt and in her outstretched left arm a shield."
6021,"Head of Poseidon, right.","Upright trident entwined by a dolphin, head upwards."
6048,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
6406,"Cuirassed bust of youthful Diadumenian, right, wearing paludamentum.","Zeus enthroned left, naked to waist, holding patera in right hand, left resting on sceptre; at his feet, eagle standing left, head right, wings spread."
6583,"Head of Poseidon, right, wearing taenia.","Griffin leaping right, forepart and forpaws raised, with feathered wings, tail curling and closed beak."
6646,"Head of Poseidon, right, wearing taenia. Border of dots.","Griffin lying left, right forepaw raised, with feathered wings, tail curling and closed beak; to left, caduceus. Ground line."
6698,"Laureate bust of bearded Caracalla, right.","Zeus standing facing, head right, naked to waist, holding thunderbolt in lowered right hand, left resting on long sceptre. Ground line. Border of dots."
6734,"Laureate head of Antoninus Pius, right.","Zeus enthroned left, holding patera and sceptre."
6743,"Laureate bust of Philip the Arab, right, wearing cuirass and paludamentum. Border of dots.","The Capitoline Trias. In the middle Zeus enthroned, holding patera in outstretched right hand, left resting on sceptre; eagle standing at feet facing, head right, with spread wings. To his left Hera standing facing, head left, holding patera in outstretched right hand, left resting on sceptre. To his right Athena standing facing, head left, wearing long garment, resting right hand on shield, holding inverted spear in left arm. Border of dots."
6765,"Laureate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots.","Zeus enthroned left, holding patera in outstretched right hand, leaning left on sceptre. Border of dots."
6784,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6785,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6786,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6789,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand; in inner left field, forepart of Pegasus and of lion prancing left."
6790,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand; in inner left field, forepart of Pegasus and of lion prancing left."
6791,"Head of Heracles, right, wearing lion skin.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6792,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6793,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6794,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6795,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6796,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6797,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6798,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6799,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6800,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6801,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6802,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6803,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6804,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
6805,"Head of Heracles, right, wearing lion skin, knotted around neck.","Zeus (Aëtophoros) enthroned left, wearing long garment, holding eagle, right, in outstretched right hand and sceptre in left hand."
